work_id,name,artist_id,style,url,subject,museum_id,size_id
21160,Intermission Portrait of Jeanne Beillehacheo,823,Cubism,#REF!,Architectures,,1620
21162,"Italian Landscape II, Market in Verona",823,Cubism,#REF!,Musics,,1620
21164,Italian Landscape IV,823,Cubism,#REF!,Horses,,1620
21168,Joy in the Forest II,823,Cubism,#REF!,Portraits,,1620
21170,Joy in the Forest III,823,Cubism,#REF!,Portraits,,2016
21166,Joy in the Forest,823,Cubism,#REF!,Jesus Christ,,2016
21172,Land of the Vineyards,823,Cubism,#REF!,Portraits,,1620
21174,Landscape,823,Cubism,#REF!,Portraits,,2016
21176,Landscape at Orsay,823,Cubism,#REF!,Portraits,,2016
21178,Landscape of Jorat,823,Cubism,#REF!,Portraits,,2016
21180,Marval at the Van Dongen's Masked Ball,823,Cubism,#REF!,Portraits,,1620
21184,My Portrait II,823,Cubism,#REF!,Portraits,,1620
21182,My Portrait,823,Cubism,#REF!,Portraits,,1620
21186,Nude with Red Hair,823,Cubism,#REF!,Portraits,,2020
21188,Orchard (Ursenbach),823,Cubism,#REF!,Portraits,,2416
21192,Pear Tree II,823,Cubism,#REF!,Portraits,,1620
21190,Pear Tree,823,Cubism,#REF!,Portraits,,2016
21194,Pink Spring,823,Cubism,#REF!,Portraits,,2016
21196,Playing with a Fan,823,Cubism,#REF!,Portraits,,1620
21198,Portrait of a Young Man,823,Cubism,#REF!,Portraits,,1620
21200,Portrait of Madame Hodler,823,Cubism,#REF!,Portraits,,1624
21202,Portrait of Mlle. Madeleine de Cerenville,823,Cubism,#REF!,Nude,,1620
21204,Portrait of My Mother,823,Cubism,#REF!,Nude,,1620
21206,Portrait of Pernette (Simone Schule),823,Cubism,#REF!,Nude,,1620
21208,Raymonde Naville,823,Cubism,#REF!,Flowers,,1620
21210,"Reading in the Garden, Portrait of Albert Rheinwald",823,Cubism,#REF!,Musics,,1620
21212,Roulotte Joyeuse,823,Cubism,#REF!,Portraits,,2016
21214,Self-Portrait,823,Cubism,#REF!,Spring,,1620
21218,Skating in the Bois de Boulogne II,823,Cubism,#REF!,Spring,,2016
21216,Skating in the Bois de Boulogne,823,Cubism,#REF!,Summer,,2016
24383,A Chalupa,800,Cubism,#REF!,Autumn/Fall,,2016
24385,A Mulher,800,Cubism,#REF!,Nude,,1624
24387,A Poem in Colour,800,Cubism,#REF!,Nude,,2416
24389,Cavaquinho,800,Cubism,#REF!,Nude,,2020
24391,Corpus Christi Procession,800,Cubism,#REF!,Nude,,2416
24393,Crime Blue Abyss Physical Remorse,800,Cubism,#REF!,Nude,,2016
24395,Deaf Music,800,Cubism,#REF!,Nude,,2020
24397,Greyhounds,800,Cubism,#REF!,Deers,,1624
24399,Instrument's Life,800,Cubism,#REF!,Dogs,,1624
24401,Interior Things's Expression,800,Cubism,#REF!,Deers,,1620
24403,Les Cavaliers,800,Cubism,#REF!,Rivers/Lakes,,2416
24405,Manhufe Landscape,800,Cubism,#REF!,Dogs,,1624
24407,Metallic Vibrations,800,Cubism,#REF!,Deers,,1624
24409,Paysage Cubiste,800,Cubism,#REF!,Dogs,,2416
24411,Pelas Janelas,800,Cubism,#REF!,Dogs,,1624
24413,Popular Song and the Brazil Bird,800,Cubism,#REF!,Still-Life,,1620
24415,Promontory Head Indigo Seas of Ossian Rose Orange,800,Cubism,#REF!,Deers,,1620
24417,Smoker with a Cigarette Holder,800,Cubism,#REF!,Summer,,1620
24419,Steel Mask,800,Cubism,#REF!,Rivers/Lakes,,1620
24421,The Green Eye Mask Head,800,Cubism,#REF!,Churches/Temples/Mosques,,1624
24423,The Leap of the Rabbit,800,Cubism,#REF!,Gardens,68,2016
24425,"The Little Bright House, Landscape",800,Cubism,#REF!,Lovers,,2016
24427,Trou de la Serrure-Viola,800,Cubism,#REF!,Lovers,,1620
24429,Untitled,800,Cubism,#REF!,Lovers,,2016
24431,Untitled II,800,Cubism,#REF!,Gardens,,1620
24433,Untitled (Cash Register),800,Cubism,#REF!,Rivers/Lakes,,1620
24435,Untitled (Coty),800,Cubism,#REF!,Gardens,,1620
24437,Untitled (Ponte),800,Cubism,#REF!,Gardens,,2016
24439,Windmills Telegraph Wire,800,Cubism,#REF!,Portraits,,1624
135364,Bouquet of Flowers in a Glass Vase,777,Rococo,#REF!,Portraits,,2030
25499,Bouquet of Flowers on a Ledge,777,Rococo,#REF!,Portraits,60,30
25501,Flower Still Life,777,Rococo,#REF!,Portraits,55,40
135373,Flowers in a Berkemeier Glass on a Stone Ledge,777,Rococo,#REF!,Portraits,,2436
135382,Flowers in a Glass Vase,777,Rococo,#REF!,Portraits,,2030
135355,Fruit in a Wicker Basket with a Lizard and a Red Admiral Butterfly on a Stone Ledge,777,Rococo,#REF!,Portraits,,3030
135346,Fruit Still Life with Shells,777,Rococo,#REF!,Portraits,,3020
135324,Semper Augustus Tulips in a Wan-Li Vase,777,Rococo,#REF!,Portraits,,1620
135391,Still Life with Flowers,777,Rococo,#REF!,Portraits,,24
135335,"Tulips, Roses, Bluebells, Narcissus Tortuosis",777,Rococo,#REF!,Portraits,,2430
6893,A Reclining Nude,831,Expressionism,#REF!,Portraits,36,2016
6895,"Adrienne, Woman with Bangs",831,Expressionism,#REF!,Dogs,46,24
6899,Alice,831,Expressionism,#REF!,Christianity,,36
6901,Andre Rouveyre,831,Expressionism,#REF!,Jesus Christ,,24
6903,Antonia,831,Expressionism,#REF!,Christianity,,24
6905,Beatrice Hastings Assise,831,Expressionism,#REF!,Christianity,,1624
6907,Blaise Cendrars,831,Expressionism,#REF!,Still-Life,,1620
6909,Boy in a Striped Sweater,831,Expressionism,#REF!,Horses,35,24
197821,Boy in Sailor Suit,831,Expressionism,#REF!,Horses,51,36
6911,Boy in Short Pants,831,Expressionism,#REF!,Horses,,1624
6927,Boy in the Blue Jacket,831,Expressionism,#REF!,Horses,61,1624
6913,Bride and Groom (The Newlyweds),831,Expressionism,#REF!,Horses,30,1620
6915,Cafe´ Singer,831,Expressionism,#REF!,Horses,46,24
7818,Caryatid,831,Expressionism,#REF!,Horses,,1624
6917,Chaim Soutine,831,Expressionism,#REF!,Horses,46,1624
6919,Christina,831,Expressionism,#REF!,Horses,,1620
197866,Cypresses and Houses at Cagnes,831,Expressionism,#REF!,Horses,51,30
6949,Dark Haired Girl,831,Expressionism,#REF!,Portraits,,1620
6921,Elena Pavlowski,831,Expressionism,#REF!,Portraits,,1620
6925,Flower Vendor,831,Expressionism,#REF!,Portraits,35,24
6929,Girl in a Green Blouse,831,Expressionism,#REF!,Portraits,46,24
6977,Girl in Yellow Dress,831,Expressionism,#REF!,Summer,,1624
6979,Girl with Blouse,831,Expressionism,#REF!,Portraits,,1624
6981,Girl with Hat,831,Expressionism,#REF!,Gardens,,1624
6931,Girl with Polka-Dot Blouse,831,Expressionism,#REF!,Flowers,51,36
6933,Gypsy Woman with Baby (Jacques Villon),831,Expressionism,#REF!,Portraits,46,16.223
6935,Jacques and Berthe Lipchitz,831,Expressionism,#REF!,Portraits,68,1624
6939,Jeanne Hebuterne in a Black Hat,831,Expressionism,#REF!,Nude,,1620
6941,Jeanne Hebuterne in a Hat,831,Expressionism,#REF!,Summer,,1624
6937,Jeanne Hebuterne,831,Expressionism,#REF!,Winter,61,28.836
29612,A Nude Standing,855,Realism,#REF!,Christianity,,1624
29614,A Toast in Idun,855,Realism,#REF!,Nude,,2430
29616,After the Bath,855,Realism,#REF!,Christianity,,1624
29618,Ambassador David Jayne Hill,855,Realism,#REF!,Jesus Christ,,1620
29620,Archipelago Flower,855,Realism,#REF!,Nude,,36
29622,Banker Ludvig Arosenius,855,Realism,#REF!,Cafes/Bars,,1624
29624,Castles in the Air,855,Realism,#REF!,Nude,,1624
29626,Dagmar,855,Realism,#REF!,Landscape Art,,1624
29628,Dalecarlian Girl From Rattvik,855,Realism,#REF!,Rivers/Lakes,,1624
29630,Frileuse,855,Realism,#REF!,Autumn/Fall,,1624
29632,Girl Playing Mandolin,855,Realism,#REF!,Bridges,,1624
29634,Grover Cleveland,855,,#REF!,Autumn/Fall,,1624
29636,Hugo Reisinger,855,Realism,#REF!,Architectures,46,1624
29638,In Gopsmor,855,Realism,#REF!,Winter,,1620
29640,In Scotland (Mrs. Symons),855,Realism,#REF!,Rivers/Lakes,,1624
29642,In the Skerries,855,Realism,#REF!,Rivers/Lakes,,36
29644,In Werner's Rowing Boat,855,Realism,#REF!,Nude,,1624
29646,Isabella Stewart Gardner in Venice,855,Realism,#REF!,Architectures,,1624
29648,Jollen,855,Realism,#REF!,Autumn/Fall,,1624
29650,Lace Making in Venice,855,Realism,#REF!,Spring,,1624
29652,Lady with Fur Cape,855,Realism,#REF!,Winter,,1620
29654,Landscape From Gopsmor,855,Realism,#REF!,Bridges,,1624
29656,Man and Boy in Algiers,855,Realism,#REF!,Rivers/Lakes,,1624
29658,Margit,855,Realism,#REF!,Gardens,,1620
29660,Martha Dana,855,Realism,#REF!,Seascapes,,1620
29662,Mathilde,855,Realism,#REF!,Architectures,,1624
29664,Midnight,855,Realism,#REF!,Architectures,,2416
29666,Night Effect,855,Realism,#REF!,Architectures,,1624
29668,Nude in Fire Light,855,Realism,#REF!,Architectures,,1624
29670,Nudes,855,Realism,#REF!,Rivers/Lakes,,1624
29672,Omnibus,855,Realism,#REF!,Architectures,,1624
29674,Oscar II,855,Realism,#REF!,Architectures,,1620
29676,Port of Hamburg,855,Realism,#REF!,Horses,,2416
29678,Portrait of Emma Zorn,855,Realism,#REF!,Architectures,,2416
29680,Portrait of Franz Heiss,855,Realism,#REF!,Architectures,,1620
29682,Portrait of Frieda Schiff,855,Realism,#REF!,Architectures,35,1620
29684,Portrait of Lisen Lamm,855,Realism,#REF!,Architectures,,1624
29686,Portrait of Martha Marckwald,855,Realism,#REF!,Rivers/Lakes,,1620
29688,Potatiskitteln,855,Realism,#REF!,Architectures,,1624
29690,Queen Sophia,855,Realism,#REF!,Architectures,,1624
29692,Red Sand,855,Realism,#REF!,Rivers/Lakes,,1620
29694,Rocks at Dalaro II,855,Realism,#REF!,Architectures,,1624
29696,Rod Strumpa,855,Realism,#REF!,Rivers/Lakes,,1620
29698,Self-Portrait,855,Realism,#REF!,Architectures,,1620
29700,Self-Portrait in a Wolfskin,855,Realism,#REF!,Rivers/Lakes,,1624
29702,Sommervergnugen,855,Realism,#REF!,Architectures,,1624
29704,Summer,855,Realism,#REF!,Rivers/Lakes,,1624
29706,Sun in the Forest,855,Realism,#REF!,Architectures,,1624
29708,Sunday Morning,855,Realism,#REF!,Bridges,,24
29710,The Girl From Alvdalen,855,Realism,#REF!,Rivers/Lakes,,1624
29712,The Hinds,855,Realism,#REF!,Architectures,,1624
29714,The Love Nymph,855,Realism,#REF!,Gardens,,1624
29716,The Misses Salomon,855,Realism,#REF!,Architectures,,1624
29718,Wet,855,Realism,#REF!,Architectures,,1624
29720,Wife of President Grover Cleveland,855,Realism,#REF!,Architectures,,1624
29722,William Howard Taft,855,Realism,#REF!,Architectures,,1620
29724,Woman Getting Dressed,855,Realism,#REF!,Architectures,,1624
182116,Baigneuses,694,Fauvism,#REF!,Architectures,,2416
182134,"Bateau sur La Seine, Environs de Paris",694,Fauvism,#REF!,Architectures,31,2016
182145,Bateaux a Collioure,694,Fauvism,#REF!,Architectures,,2016
182354,Bateaux au Port de Collioure,694,Fauvism,#REF!,Rivers/Lakes,,1620
182156,Bateaux sur la Plage a Collioure,694,Fauvism,#REF!,Architectures,,2016
182167,Bords de Riviere,694,Fauvism,#REF!,Rivers/Lakes,,2016
182365,Bords de Seine a Carrie`res-sur-Seine,694,Fauvism,#REF!,Architectures,,1620
182376,Buste de Femme au Chale,694,Fauvism,#REF!,Churches/Temples/Mosques,,1620
25595,Charing Cross Bridge,694,Fauvism,#REF!,Architectures,49,2016
182178,Chemin Anime´ aux Lecques,694,Fauvism,#REF!,Rivers/Lakes,,2016
182442,Etude Pour L'Age d'Or,694,Fauvism,#REF!,Architectures,,2020
25597,"Fishing Boats, Collioure",694,Fauvism,#REF!,Rivers/Lakes,35,3024
25599,Girl in Black,694,Fauvism,#REF!,Architectures,34,1624
182189,La Jette a L'Estaque,694,Fauvism,#REF!,Rivers/Lakes,,2016
182200,La Vallee du Lot,694,Fauvism,#REF!,Christianity,,2016
25601,Landscape with a Boat at the Bank,694,Fauvism,#REF!,Jesus Christ,34,30
182451,L'Église de Cre´cy-en-Brie,694,Fauvism,#REF!,Christianity,,2020
182211,Les Voiles Rouges,694,Fauvism,#REF!,Christianity,,2016
25603,Martigues Harbour in Province,694,Fauvism,#REF!,Portraits,34,36
25605,Moise Kisling,694,Fauvism,#REF!,Christianity,35,1620
25607,Mountain Road,694,Fauvism,#REF!,Christianity,34,2016
182233,Nature Morte,694,Fauvism,#REF!,Christianity,,2016
182125,Nature Morte a la Table,694,Fauvism,#REF!,Christianity,,2416
182387,Nature Morte au Pot Bleu,694,Fauvism,#REF!,Christianity,,1620
182222,Nature Morte aux Fruits,694,Fauvism,#REF!,Christianity,,2016
182398,Nu Assis,694,Fauvism,#REF!,Jesus Christ,,1620
182409,Paysage a Montreuil sur Mer,694,Fauvism,#REF!,Christianity,,1620
182255,Paysage aux Environs de Chatou,694,Fauvism,#REF!,Christianity,,2016
182244,Paysage aux Environs de Chatou,694,Fauvism,#REF!,Christianity,36,2016
182266,Paysage de L'Ile de France,694,Fauvism,#REF!,Jesus Christ,,2016
156969,Adoration of the Magi,793,Renaissance,#REF!,Christianity,55,6854
168278,La Parnasse,793,Renaissance,#REF!,Portraits,55,30
192348,Portrait of Cardinal Lodovico Trevisano,793,Renaissance,#REF!,Winter,,2024
29762,Annunciation,555,Realism,#REF!,Seascapes,,1620
29764,Birds No. 4,555,Realism,#REF!,Seascapes,,1624
29766,Boy with Fruits,555,Realism,#REF!,Rivers/Lakes,,1620
175506,Desnudo,555,Realism,#REF!,Gardens,,4824
29768,Futbol Players,555,Realism,#REF!,Rivers/Lakes,,1624
29770,Lady with Futbol,555,Realism,#REF!,Seascapes,,1624
175496,Landscape in Provence,555,Realism,#REF!,Seascapes,,2016
175451,L'E´te,555,Realism,#REF!,Rivers/Lakes,,1620
175460,Nature Morte a la Theiere,555,Realism,#REF!,Abstract/Modern Art,,1620
175469,Nature Morte aux Bouteilles,555,Realism,#REF!,Abstract/Modern Art,,1620
29772,Nude Leaning on Chair,555,Realism,#REF!,Abstract/Modern Art,,1620
29774,Portrait of a Lady,555,Realism,#REF!,Abstract/Modern Art,,1624
29776,Portrait of Jeannette Ivanoff,555,Realism,#REF!,Abstract/Modern Art,,1620
29778,Portrait of Juan Ramon Jimenez,555,Realism,#REF!,Abstract/Modern Art,,1620
175478,Remate de Cabeza,555,Realism,#REF!,Abstract/Modern Art,,1620
29780,Self-Portrait with Jeannette,555,Realism,#REF!,Abstract/Modern Art,,1620
175438,Still Life,555,Realism,#REF!,Abstract/Modern Art,,30
29784,Still Life with a Violin,555,Realism,#REF!,Abstract/Modern Art,,1620
175487,Still Life with Cactus,555,Realism,#REF!,Abstract/Modern Art,,1620
29786,Still Life with Flower Pot,555,Realism,#REF!,Abstract/Modern Art,,1620
29788,Still Life with Lemons and Tapioca,555,Realism,#REF!,Summer,,1620
29790,Summer Landscape,555,Realism,#REF!,Abstract/Modern Art,,2016
29792,The Gift,555,Realism,#REF!,Abstract/Modern Art,,30
29794,Three Futbol Players,555,Realism,#REF!,Abstract/Modern Art,,1624
29796,Votive Offering (Saint Sebastian),555,Realism,#REF!,Abstract/Modern Art,,30
176823,"A Bust of Minerva, Armour, Muskets, A Drum, A Standard, the Baton of Command all on a Stone Ledge",896,Rococo,#REF!,Abstract/Modern Art,,3624
176833,A Hound with Dead Game in a Landscape,896,Rococo,#REF!,Abstract/Modern Art,,3624
122099,"A Still Life of Mackerel Glassware, a Loaf of Bread and Lemons on a Table",896,Rococo,#REF!,Winter,35,30
122110,Basket of Plums,896,Rococo,#REF!,Winter,53,30
122141,Bouquet of Flowers in a Blue Porcelain Vase,896,Rococo,#REF!,Seascapes,,36
122132,Bouquet of Flowers in a Glass of Water,896,Rococo,#REF!,Spring,,2436
122159,Bouquet of Flowers in a Terracotta Vase,896,Rococo,#REF!,Seascapes,,36
122121,Musical Instruments,896,Rococo,#REF!,Winter,,2016
122066,Portrait of a Violinist,896,Rococo,#REF!,Lovers,60,1620
122077,Still Life with Coral and Shells,896,Rococo,#REF!,Portraits,,1620
122088,Still Life with Peaches,896,Rococo,#REF!,Flowers,,30
23159,A Conversation on a Venetian Backwater,590,Impressionism,#REF!,Portraits,,3024
23165,"A Gondola on a Venetian Backwater, St. Mark's Tower Beyond",590,Impressionism,#REF!,Portraits,,3020
23163,A Gondola on a Venetian Backwater,590,Impressionism,#REF!,Marine Art/Maritime,,3024
23167,"A Gondola on the Grand Canal, the Rialto Bridge Beyond, Venice",590,Impressionism,#REF!,Marine Art/Maritime,,3024
23169,A Gondolier Before a Venetian Bridge,590,Impressionism,#REF!,Marine Art/Maritime,,3024
23173,A Gondolier on a Venetian Backwater,590,Impressionism,#REF!,Marine Art/Maritime,,3020
23171,A Gondolier on a Venetian Backwater,590,Impressionism,#REF!,Seascapes,,3020
23177,A Gondolier on a Venetian Canal,590,Impressionism,#REF!,Marine Art/Maritime,,3020
23175,A Gondolier on a Venetian Canal,590,Impressionism,#REF!,Marine Art/Maritime,,3020
23161,"A Gondolier, Venice",590,Impressionism,#REF!,Marine Art/Maritime,,3024
23179,A Venetian Backwater,590,Impressionism,#REF!,Marine Art/Maritime,,3020
23181,Afternoon in Venice,590,Impressionism,#REF!,Summer,,3020
23183,Before the Rialto Bridge,590,Impressionism,#REF!,Flowers,,3024
23185,"Gondoliers on the Grand Canal, Venice",590,Impressionism,#REF!,Flowers,,3024
23189,"The Doge's Palace from the Lagoon, Venice",590,Impressionism,#REF!,Water Lilies,,3024
23191,The Doge's Palace with Santa Maria Della Salute in the Distance,590,Impressionism,#REF!,Nude,,3020
23193,Venetian Backwater,590,Impressionism,#REF!,Portraits,,3024
23195,Venetian Caproccio with San Simeone Piccolo in the Distance,590,Impressionism,#REF!,Flowers,,3024
23197,"Vessels Before the Molo, Venice",590,Impressionism,#REF!,Portraits,,3024
23199,Vessels on a Venetian Backwater,590,Impressionism,#REF!,Portraits,,3020
23201,View of the Campanile on the Rio San Barnaba in Venice,590,Impressionism,#REF!,Flowers,,3024
23203,View of Venice,590,Impressionism,#REF!,Abstract/Modern Art,,3024
31754,A Portrait of a Young Girl and Two Young Boys in a House Concert,600,Neo-Classicism,#REF!,Abstract/Modern Art,,2936
31758,Dr. Vignardonne,600,Neo-Classicism,#REF!,Abstract/Modern Art,46,2024
31760,Emperor and the Golden Legion of Spain,600,Neo-Classicism,#REF!,Abstract/Modern Art,,4630
31762,Equestrian Portrait of Prince Boris Yusupov,600,Neo-Classicism,#REF!,Abstract/Modern Art,31,2936
31764,Napoleon Bonaparte on the Bridge at Arcole,600,Neo-Classicism,#REF!,Abstract/Modern Art,34,2936
31768,"Napoleon Bonaparte's Arab Stallion, Marengo",600,Neo-Classicism,#REF!,Abstract/Modern Art,,3024
187640,Portrait of Baron Segoing de Laborde in Military Uniform,600,Neo-Classicism,#REF!,Abstract/Modern Art,34,2430
187649,Portrait of Francoise Simonnier and Her Daughter,600,Neo-Classicism,#REF!,Abstract/Modern Art,,2430
31776,Portrait of Second Lieutenant Charles Legrand,600,Neo-Classicism,#REF!,Abstract/Modern Art,60,40
31772,Portrait of Honore-Charles Baston de La Riboisiere,600,Neo-Classicism,#REF!,Abstract/Modern Art,,2430
27968,Archduke Ferdinand and Archduchess Maria Anna of Austria,706,Neo-Classicism,#REF!,Abstract/Modern Art,50,2436
27970,Christ on the Cross,706,Neo-Classicism,#REF!,Abstract/Modern Art,,2436
27972,Clergyman Joaquin de Eleta,706,Neo-Classicism,#REF!,Spring,50,2024
27974,Diana as Personification of the Night,706,Neo-Classicism,#REF!,Autumn/Fall,50,3030
27976,Don Luis de Borbon,706,Neo-Classicism,#REF!,Rivers/Lakes,53,2430
27978,"George, 3rd Earl Cowper",706,Neo-Classicism,#REF!,Autumn/Fall,,20
27980,Helios as Personification of Midday,706,Neo-Classicism,#REF!,Rivers/Lakes,50,2424
27982,Hesperus as Personification of the Evening,706,Neo-Classicism,#REF!,Seascapes,50,2424
27986,Maria Luisa of Parma,706,Neo-Classicism,#REF!,Seascapes,50,2436
27988,Noli Me Tangere,706,Neo-Classicism,#REF!,Rivers/Lakes,50,2436
27990,Perseus and Andromeda,706,Neo-Classicism,#REF!,Horses,34,2436
27992,Pietro Leopoldo d'Asburgo Lorena,706,Neo-Classicism,#REF!,Horses,50,2430
27994,Portrait of Charles III of Spain,706,Neo-Classicism,#REF!,Horses,50,2436
27996,Portrait of Ferdinand IV of Naples,706,Neo-Classicism,#REF!,Horses,50,2436
27998,Portrait of Francis of Austria,706,Neo-Classicism,#REF!,Horses,50,2030
